Year of Birth,Gender,Ethnicity,Child's First Name,Count,Rank,Gender,Ethnicity,Child's First Name,Sub1,Sub2,
2013,MALE,WHITE NON HISPANIC,Zachary,79,43,Male,White Non Hispanic,Zachary,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Aron,78,44,Male,White Non Hispanic,Aron,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Luca,77,45,Male,White Non Hispanic,Luca,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Yehuda,75,46,Male,White Non Hispanic,Yehuda,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Owen,73,48,Male,White Non Hispanic,Owen,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Menachem,72,49,Male,White Non Hispanic,Menachem,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Logan,71,50,Male,White Non Hispanic,Logan,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Aiden,67,51,Male,White Non Hispanic,Aiden,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Shlomo,66,52,Male,White Non Hispanic,Shlomo,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Yisroel,66,52,Male,White Non Hispanic,Yisroel,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Peter,65,53,Male,White Non Hispanic,Peter,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Yaakov,62,54,Male,White Non Hispanic,Yaakov,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Yakov,61,55,Male,White Non Hispanic,Yakov,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Omar,58,56,Male,White Non Hispanic,Omar,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Levi,57,57,Male,White Non Hispanic,Levi,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Simon,56,58,Male,White Non Hispanic,Simon,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,George,55,59,Male,White Non Hispanic,George,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Jake,55,59,Male,White Non Hispanic,Jake,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Maxwell,55,59,Male,White Non Hispanic,Maxwell,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Shmuel,55,59,Male,White Non Hispanic,Shmuel,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Gavin,54,60,Male,White Non Hispanic,Gavin,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Miles,54,60,Male,White Non Hispanic,Miles,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Asher,51,61,Male,White Non Hispanic,Asher,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Christian,50,62,Male,White Non Hispanic,Christian,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Jonah,50,62,Male,White Non Hispanic,Jonah,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Ezra,49,63,Male,White Non Hispanic,Ezra,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Vincent,49,63,Male,White Non Hispanic,Vincent,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Zev,49,63,Male,White Non Hispanic,Zev,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Avraham,48,64,Male,White Non Hispanic,Avraham,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Tzvi,48,64,Male,White Non Hispanic,Tzvi,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Nathaniel,47,65,Male,White Non Hispanic,Nathaniel,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Harrison,45,66,Male,White Non Hispanic,Harrison,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Tyler,44,67,Male,White Non Hispanic,Tyler,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Evan,42,68,Male,White Non Hispanic,Evan,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Mark,42,68,Male,White Non Hispanic,Mark,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Hunter,41,69,Male,White Non Hispanic,Hunter,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Adrian,40,70,Male,White Non Hispanic,Adrian,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Declan,40,70,Male,White Non Hispanic,Declan,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Meir,40,70,Male,White Non Hispanic,Meir,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Mohamed,40,70,Male,White Non Hispanic,Mohamed,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Kevin,39,71,Male,White Non Hispanic,Kevin,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Lipa,39,71,Male,White Non Hispanic,Lipa,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Mendel,38,72,Male,White Non Hispanic,Mendel,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Ali,37,73,Male,White Non Hispanic,Ali,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Colin,37,73,Male,White Non Hispanic,Colin,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Jason,37,73,Male,White Non Hispanic,Jason,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Sean,37,73,Male,White Non Hispanic,Sean,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Brandon,36,74,Male,White Non Hispanic,Brandon,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Sam,36,74,Male,White Non Hispanic,Sam,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Alex,35,75,Male,White Non Hispanic,Alex,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Dominic,35,75,Male,White Non Hispanic,Dominic,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Shulem,35,75,Male,White Non Hispanic,Shulem,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Solomon,35,75,Male,White Non Hispanic,Solomon,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Dovid,34,76,Male,White Non Hispanic,Dovid,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Israel,34,76,Male,White Non Hispanic,Israel,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Martin,34,76,Male,White Non Hispanic,Martin,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Aidan,33,77,Male,White Non Hispanic,Aidan,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Arthur,33,77,Male,White Non Hispanic,Arthur,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Edward,33,77,Male,White Non Hispanic,Edward,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Giovanni,32,78,Male,White Non Hispanic,Giovanni,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Jayden,32,78,Male,White Non Hispanic,Jayden,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Shia,32,78,Male,White Non Hispanic,Shia,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Wyatt,32,78,Male,White Non Hispanic,Wyatt,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Ari,31,79,Male,White Non Hispanic,Ari,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Avrohom,31,79,Male,White Non Hispanic,Avrohom,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Caleb,31,79,Male,White Non Hispanic,Caleb,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Moses,31,79,Male,White Non Hispanic,Moses,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Parker,31,79,Male,White Non Hispanic,Parker,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Akiva,30,80,Male,White Non Hispanic,Akiva,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Hershy,30,80,Male,White Non Hispanic,Hershy,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Ian,30,80,Male,White Non Hispanic,Ian,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Justin,30,80,Male,White Non Hispanic,Justin,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Matteo,30,80,Male,White Non Hispanic,Matteo,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Mohammed,30,80,Male,White Non Hispanic,Mohammed,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Oscar,30,80,Male,White Non Hispanic,Oscar,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Paul,30,80,Male,White Non Hispanic,Paul,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Simcha,30,80,Male,White Non Hispanic,Simcha,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Steven,30,80,Male,White Non Hispanic,Steven,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Antonio,29,81,Male,White Non Hispanic,Antonio,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Carter,29,81,Male,White Non Hispanic,Carter,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Elliot,29,81,Male,White Non Hispanic,Elliot,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Leonardo,29,81,Male,White Non Hispanic,Leonardo,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Yechiel,29,81,Male,White Non Hispanic,Yechiel,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Finn,28,82,Male,White Non Hispanic,Finn,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Maximilian,28,82,Male,White Non Hispanic,Maximilian,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Mayer,28,82,Male,White Non Hispanic,Mayer,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Naftali,28,82,Male,White Non Hispanic,Naftali,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Nicolas,28,82,Male,White Non Hispanic,Nicolas,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,August,27,83,Male,White Non Hispanic,August,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Blake,27,83,Male,White Non Hispanic,Blake,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Dov,27,83,Male,White Non Hispanic,Dov,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Eliyahu,27,83,Male,White Non Hispanic,Eliyahu,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Louis,27,83,Male,White Non Hispanic,Louis,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Salvatore,27,83,Male,White Non Hispanic,Salvatore,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Ben,26,84,Male,White Non Hispanic,Ben,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Chase,26,84,Male,White Non Hispanic,Chase,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Eric,26,84,Male,White Non Hispanic,Eric,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Maxim,26,84,Male,White Non Hispanic,Maxim,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Roman,26,84,Male,White Non Hispanic,Roman,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Spencer,26,84,Male,White Non Hispanic,Spencer,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Alan,25,85,Male,White Non Hispanic,Alan,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Aryeh,25,85,Male,White Non Hispanic,Aryeh,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Cooper,25,85,Male,White Non Hispanic,Cooper,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Jordan,25,85,Male,White Non Hispanic,Jordan,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Leon,25,85,Male,White Non Hispanic,Leon,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Usher,25,85,Male,White Non Hispanic,Usher,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Charlie,24,86,Male,White Non Hispanic,Charlie,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Jesse,24,86,Male,White Non Hispanic,Jesse,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Judah,24,86,Male,White Non Hispanic,Judah,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Rafael,24,86,Male,White Non Hispanic,Rafael,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Dean,23,87,Male,White Non Hispanic,Dean,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Elias,23,87,Male,White Non Hispanic,Elias,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Grayson,23,87,Male,White Non Hispanic,Grayson,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Hershel,23,87,Male,White Non Hispanic,Hershel,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Jude,23,87,Male,White Non Hispanic,Jude,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Philip,23,87,Male,White Non Hispanic,Philip,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Youssef,23,87,Male,White Non Hispanic,Youssef,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Yusuf,23,87,Male,White Non Hispanic,Yusuf,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Brian,22,88,Male,White Non Hispanic,Brian,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Cole,22,88,Male,White Non Hispanic,Cole,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Felix,22,88,Male,White Non Hispanic,Felix,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Jaxon,22,88,Male,White Non Hispanic,Jaxon,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Raphael,22,88,Male,White Non Hispanic,Raphael,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Victor,22,88,Male,White Non Hispanic,Victor,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Yehoshua,22,88,Male,White Non Hispanic,Yehoshua,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Luka,21,89,Male,White Non Hispanic,Luka,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Mohammad,21,89,Male,White Non Hispanic,Mohammad,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Muhammad,21,89,Male,White Non Hispanic,Muhammad,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Noam,21,89,Male,White Non Hispanic,Noam,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Shaya,21,89,Male,White Non Hispanic,Shaya,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Angelo,20,90,Male,White Non Hispanic,Angelo,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Benzion,20,90,Male,White Non Hispanic,Benzion,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Everett,20,90,Male,White Non Hispanic,Everett,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Graham,20,90,Male,White Non Hispanic,Graham,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Ibrahim,20,90,Male,White Non Hispanic,Ibrahim,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Kai,20,90,Male,White Non Hispanic,Kai,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Milo,20,90,Male,White Non Hispanic,Milo,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Rayan,20,90,Male,White Non Hispanic,Rayan,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Aharon,19,91,Male,White Non Hispanic,Aharon,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Brendan,19,91,Male,White Non Hispanic,Brendan,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Desmond,19,91,Male,White Non Hispanic,Desmond,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Hamza,19,91,Male,White Non Hispanic,Hamza,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Jasper,19,91,Male,White Non Hispanic,Jasper,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Mateo,19,91,Male,White Non Hispanic,Mateo,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Nolan,19,91,Male,White Non Hispanic,Nolan,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Shlome,19,91,Male,White Non Hispanic,Shlome,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Sholom,19,91,Male,White Non Hispanic,Sholom,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Tristan,19,91,Male,White Non Hispanic,Tristan,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Efraim,18,92,Male,White Non Hispanic,Efraim,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Elimelech,18,92,Male,White Non Hispanic,Elimelech,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Gregory,18,92,Male,White Non Hispanic,Gregory,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Joel,18,92,Male,White Non Hispanic,Joel,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Lazer,18,92,Male,White Non Hispanic,Lazer,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Lucien,18,92,Male,White Non Hispanic,Lucien,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Marco,18,92,Male,White Non Hispanic,Marco,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Micah,18,92,Male,White Non Hispanic,Micah,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Preston,18,92,Male,White Non Hispanic,Preston,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Shmiel,18,92,Male,White Non Hispanic,Shmiel,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Xavier,18,92,Male,White Non Hispanic,Xavier,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Yossi,18,92,Male,White Non Hispanic,Yossi,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Avery,17,93,Male,White Non Hispanic,Avery,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Avrum,17,93,Male,White Non Hispanic,Avrum,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Conor,17,93,Male,White Non Hispanic,Conor,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Harry,17,93,Male,White Non Hispanic,Harry,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Raymond,17,93,Male,White Non Hispanic,Raymond,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Wesley,17,93,Male,White Non Hispanic,Wesley,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Eitan,16,94,Male,White Non Hispanic,Eitan,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Emmett,16,94,Male,White Non Hispanic,Emmett,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Gavriel,16,94,Male,White Non Hispanic,Gavriel,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Griffin,16,94,Male,White Non Hispanic,Griffin,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Marc,16,94,Male,White Non Hispanic,Marc,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Otto,16,94,Male,White Non Hispanic,Otto,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Yoel,16,94,Male,White Non Hispanic,Yoel,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Ariel,15,95,Male,White Non Hispanic,Ariel,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Baruch,15,95,Male,White Non Hispanic,Baruch,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Frank,15,95,Male,White Non Hispanic,Frank,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Grant,15,95,Male,White Non Hispanic,Grant,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Hersh,15,95,Male,White Non Hispanic,Hersh,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Kyle,15,95,Male,White Non Hispanic,Kyle,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Lukas,15,95,Male,White Non Hispanic,Lukas,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Marcus,15,95,Male,White Non Hispanic,Marcus,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Mendy,15,95,Male,White Non Hispanic,Mendy,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Meyer,15,95,Male,White Non Hispanic,Meyer,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Moishe,15,95,Male,White Non Hispanic,Moishe,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Sawyer,15,95,Male,White Non Hispanic,Sawyer,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Abdullah,14,96,Male,White Non Hispanic,Abdullah,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Bennett,14,96,Male,White Non Hispanic,Bennett,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Colton,14,96,Male,White Non Hispanic,Colton,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Dante,14,96,Male,White Non Hispanic,Dante,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Dominick,14,96,Male,White Non Hispanic,Dominick,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Lev,14,96,Male,White Non Hispanic,Lev,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Lincoln,14,96,Male,White Non Hispanic,Lincoln,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Rowan,14,96,Male,White Non Hispanic,Rowan,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Ryder,14,96,Male,White Non Hispanic,Ryder,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Shloime,14,96,Male,White Non Hispanic,Shloime,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Theo,14,96,Male,White Non Hispanic,Theo,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Yassin,14,96,Male,White Non Hispanic,Yassin,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Yousef,14,96,Male,White Non Hispanic,Yousef,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Archer,13,97,Male,White Non Hispanic,Archer,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Beckett,13,97,Male,White Non Hispanic,Beckett,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Boruch,13,97,Male,White Non Hispanic,Boruch,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Chesky,13,97,Male,White Non Hispanic,Chesky,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Francis,13,97,Male,White Non Hispanic,Francis,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Gianluca,13,97,Male,White Non Hispanic,Gianluca,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Jax,13,97,Male,White Non Hispanic,Jax,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Meilech,13,97,Male,White Non Hispanic,Meilech,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Nico,13,97,Male,White Non Hispanic,Nico,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Walter,13,97,Male,White Non Hispanic,Walter,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Arye,12,98,Male,White Non Hispanic,Arye,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Cheskel,12,98,Male,White Non Hispanic,Cheskel,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Damian,12,98,Male,White Non Hispanic,Damian,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Dennis,12,98,Male,White Non Hispanic,Dennis,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Elan,12,98,Male,White Non Hispanic,Elan,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Elliott,12,98,Male,White Non Hispanic,Elliott,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Emmanuel,12,98,Male,White Non Hispanic,Emmanuel,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Francesco,12,98,Male,White Non Hispanic,Francesco,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Frederick,12,98,Male,White Non Hispanic,Frederick,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Ilan,12,98,Male,White Non Hispanic,Ilan,White Non Hisp,White Non Hispanic,
2013,MALE,WHITE NON HISPANIC,Massimo,12,98,Male,White Non Hispanic,Massimo,White Non Hisp,White Non Hispanic,
